"x0,y0","x1,y1","x2,y2","x3,y3","x4,y4","x5,y5","x6,y6","x7,y7","x8,y8","x9,y9","x10,y10","x11,y11","x12,y12","x13,y13","x14,y14","x15,y15","x16,y16","x17,y17","x18,y18","x19,y19","x20,y20",label
911.2699,442.49298,1032.7274,432.49008,1191.5027,664.78815,975.5993,572.8557,987.3565,516.8229,1106.9749,490.45905,1239.8568,732.87286,1020.33307,654.87805,977.23724,601.266,1049.2837,566.12024,1140.0809,peace
802.4758,719.46735,801.1073,731.8971,801.0461,764.1475,992.6755,740.728,872.68317,726.11676,928.83875,733.8096,952.0888,785.977,1062.6876,783.9268,984.17175,782.0412,977.3037,776.977,967.0798,peace
569.6277,974.2702,517.30536,978.00494,491.10953,972.4604,718.27356,1002.5087,608.1283,996.32446,574.0952,993.632,561.6485,1003.501,749.4828,1049.5425,669.47156,1039.6506,621.75867,1008.3141,579.5858,peace
533.97955,937.43463,493.25525,949.68,482.2985,937.9516,710.7028,906.91907,575.12836,902.98065,561.91785,918.7703,554.58075,937.3953,757.3781,910.29675,659.33655,901.34644,626.0191,896.13007,604.96387,peace
217.8716,361.86725,222.18709,372.07504,235.38951,353.89417,270.16473,361.14587,231.21425,365.84045,245.53386,376.0803,261.46994,376.63666,285.12518,384.41528,259.41028,386.93646,257.8746,388.94852,262.88437,no_gesture
567.44464,955.84485,542.797,970.25476,528.1997,991.51495,720.9442,983.1144,600.88055,959.6677,595.2777,961.8204,593.68506,1025.5148,752.9281,1032.5857,669.40497,1006.4462,643.671,982.05994,621.36896,peace
712.9972,739.8548,727.8288,733.51215,770.8586,752.1013,903.1683,758.9442,732.25275,740.1464,765.3331,736.3062,807.4922,776.95496,929.6484,782.12573,780.4824,758.0023,766.9687,740.531,770.1865,peace
479.30368,989.504,540.11523,1029.6514,625.21094,1002.2083,676.56976,1078.4667,563.42523,1082.0613,633.99054,1089.1604,725.07874,1104.5641,746.3735,1144.7825,665.3306,1146.704,714.374,1155.8926,777.531,peace
282.06323,228.79185,306.49463,213.71858,334.3768,265.6241,330.09033,265.4262,291.453,253.92189,319.60553,244.13509,348.44574,281.25235,342.86316,283.90314,315.94928,272.13815,323.28754,259.90222,325.78214,no_gesture
237.08087,279.223,222.86041,284.99756,219.74113,274.03506,319.71832,279.55484,265.0141,284.84363,260.12662,288.97464,258.99643,281.3655,343.56763,284.148,304.78152,283.40552,292.67114,276.48526,283.5565,no_gesture
424.57703,286.56024,434.4745,285.87012,452.54022,188.6168,466.15848,260.54703,437.1783,280.06467,453.12268,265.3146,473.9445,185.3967,472.2411,243.05197,445.84473,260.2563,455.54233,251.62672,471.70917,no_gesture
525.3511,931.39825,424.3425,956.7472,389.3931,864.5824,760.32166,812.23206,547.9203,819.32367,465.8339,860.6277,429.21646,790.75226,774.1205,750.38367,603.88684,750.96,537.99817,779.43915,504.7127,peace
637.13275,670.15326,545.6048,692.77783,498.68933,730.8691,945.6971,709.9578,699.7867,690.17126,640.58594,695.04517,595.341,749.4202,996.99774,736.6061,805.7573,715.7274,735.2954,694.2414,695.53015,peace
275.83743,285.81744,252.81807,286.76657,241.66641,299.5659,369.27124,300.62384,295.0786,304.21686,290.8349,305.35095,286.10162,311.7681,388.5426,312.46207,336.3416,311.00635,320.33118,301.196,304.82706,no_gesture
712.6026,674.6692,658.142,694.3124,624.9386,695.06793,952.3327,671.5061,750.2754,657.1224,705.2169,664.6115,664.5898,695.27136,1004.2902,695.48645,861.42737,680.2135,791.3776,660.6042,735.2843,peace
758.8266,765.05066,737.6215,773.3162,710.7688,746.9001,967.2506,775.87573,798.3198,760.83844,809.66876,752.9726,807.6461,764.77313,986.6239,774.14136,878.63495,763.3858,855.9918,734.28076,834.42725,peace
644.32,688.0364,468.32312,678.88293,392.51553,835.123,917.00006,783.7061,684.54083,750.56964,578.02264,748.5305,536.2699,902.9907,952.02545,845.39233,775.5056,798.4977,693.26013,767.54456,662.99915,peace
305.26648,772.64935,323.66144,814.2179,355.26825,652.1431,383.6985,705.84,315.73322,760.16016,345.365,800.8248,381.495,657.96625,408.95776,703.7645,366.11365,755.2295,376.1496,788.68085,389.2376,peace
275.13568,289.72968,260.02847,297.45804,252.46906,283.4759,353.03174,291.27545,291.34662,299.7828,281.99387,304.8515,270.54175,299.95,379.35306,312.4191,332.48328,317.5233,316.53418,316.54544,305.7006,no_gesture
285.68024,296.43,301.18674,306.1515,331.16095,245.03465,368.7659,274.45935,313.06906,285.2172,327.9674,288.66907,361.20627,237.15437,401.5523,261.8221,352.85623,274.42114,355.60175,279.80203,376.5777,no_gesture
267.9033,289.5701,251.47289,299.0682,261.0052,319.74503,356.5499,298.66147,285.33655,300.43356,271.3213,312.7811,281.81747,334.27496,370.2933,318.63898,313.96686,317.1348,293.8574,322.1186,288.93597,no_gesture
310.24695,280.76517,324.0019,294.28152,342.88297,207.9644,364.562,238.98616,320.266,247.40413,342.29047,257.48535,364.95166,196.06778,370.07574,223.23853,339.7899,230.89423,339.80728,237.38506,345.71338,no_gesture
185.74985,362.2169,165.51862,374.61713,149.582,347.31088,265.79733,347.11273,198.27876,351.49036,192.82812,357.17773,186.05873,350.9622,272.08023,352.81165,225.04123,354.36844,211.78815,350.06143,198.70944,no_gesture
228.82883,270.27716,215.70847,272.36734,213.88446,241.70274,320.9564,247.23535,242.0101,247.71768,256.1921,248.75447,266.0104,221.50606,331.7481,224.98549,285.39615,228.31235,282.19147,229.37207,279.08875,no_gesture
257.14142,226.78691,246.46243,235.59958,250.79643,206.45944,329.91446,224.79784,267.52286,232.86761,265.28894,240.46149,263.228,218.67299,346.41306,232.69476,306.16968,240.42693,282.08502,244.38057,262.08112,no_gesture
677.2483,683.2203,656.58405,703.19244,657.0206,698.6604,929.85046,691.8554,720.3115,690.0392,708.69324,711.215,686.49896,709.9412,963.001,700.999,821.9964,702.01654,801.5895,714.65546,782.1242,peace
219.77684,200.95764,217.6935,210.22823,226.9388,210.58934,304.61572,198.75237,231.61063,199.33109,238.80295,207.23715,250.15901,217.63603,322.839,206.6892,271.90707,202.45099,268.62805,202.81004,266.05643,no_gesture
737.5334,715.64154,670.1404,737.01514,637.6114,736.24164,931.30865,750.27167,760.7913,760.7394,714.3584,777.1375,689.21484,779.2766,960.42267,801.477,830.9199,816.7291,753.318,816.3458,707.60223,peace
276.92502,252.75473,258.19302,257.0297,246.04478,273.02872,363.30582,256.1702,296.06287,250.74094,292.8632,252.38805,289.98294,282.47638,366.6704,267.42593,315.99426,266.31644,295.9083,264.42358,282.43158,no_gesture
258.90527,249.92738,244.91235,255.4153,242.94418,263.00418,334.95624,247.86566,265.42352,231.69714,266.8696,232.00818,267.22412,260.60556,346.3143,256.10562,289.06396,250.8085,272.76538,250.84505,265.96155,no_gesture
904.61487,965.09644,988.18677,973.0222,1088.424,1003.64484,977.0322,1031.0195,971.66,1007.5721,1070.9008,1000.5369,1179.0228,1075.2828,1038.1902,1097.2369,1028.0225,1071.3145,1080.7483,1028.9874,1140.2914,peace
291.28375,273.5953,286.95114,274.90045,286.41425,287.4683,339.58676,286.6796,312.0325,285.80466,319.18124,286.89563,322.88943,310.021,361.4323,311.9587,337.39304,312.01718,330.73462,305.80563,329.11258,no_gesture
285.09167,260.61105,273.9291,259.51874,261.91766,287.0778,351.60672,265.84265,298.4582,256.0224,298.21063,254.59738,289.07895,288.78873,368.9204,277.96594,323.99918,278.29407,307.31567,277.29672,293.06137,no_gesture
329.93112,287.00388,329.5417,299.24554,353.76245,273.22076,385.83453,275.8836,355.2392,276.27032,367.36722,281.81885,396.76114,268.43137,405.7973,277.26865,380.38794,283.37875,378.52682,288.1783,388.97058,no_gesture
876.0078,632.9913,916.1787,640.9792,948.4384,637.516,1039.0835,624.57184,917.24677,623.61456,966.8203,618.06036,992.1052,652.70087,1075.0426,655.64954,984.21704,658.8955,970.00055,650.6715,949.4793,peace
707.1305,759.23816,666.7725,778.2218,654.634,746.5417,970.4541,761.7991,764.59357,787.7256,782.4053,802.03955,798.8624,774.5421,1027.4594,782.983,882.0149,806.4034,845.52094,808.4645,830.85425,peace
893.5916,719.16547,930.5565,737.79974,968.837,746.0346,1019.6793,707.90894,963.99097,692.8699,1023.33167,707.0962,1079.5719,761.13666,1094.3029,749.78973,1052.9027,738.1803,1073.4182,741.8809,1098.6205,peace
852.57684,652.9415,734.8122,662.8807,679.9246,675.96967,977.35535,636.4686,861.7223,625.1126,811.6927,639.85614,797.0313,667.86224,997.3861,661.3539,918.2275,656.87213,859.1332,645.3646,830.99475,peace
257.54022,251.61632,238.11322,250.36191,226.14859,288.2906,331.66312,270.0647,264.131,262.08917,264.78952,259.21255,259.61206,299.0952,341.3442,286.70474,293.62692,277.32846,282.81195,265.80933,272.96002,no_gesture
734.8432,460.6817,750.996,478.09634,754.34344,492.82486,908.37946,494.84967,811.2005,503.84366,868.49603,518.7493,886.58405,525.0765,968.8267,524.3703,870.45245,528.83997,851.6771,532.2158,825.8268,peace
291.4323,329.38245,289.69733,346.34534,291.1651,293.5842,352.1002,313.81876,306.41977,329.94058,318.87875,342.7157,338.35422,300.20444,367.79742,317.34546,340.47202,322.93164,330.0948,322.0363,322.8072,no_gesture
772.06415,749.86774,658.7991,748.0781,605.07745,848.5203,965.6004,834.252,795.4703,818.0398,759.3216,821.92773,752.1992,921.0968,980.3523,904.82135,842.6904,890.29584,813.91187,882.26483,822.29846,peace
1224.5066,719.5749,1318.181,711.8396,1373.493,839.94904,1105.864,854.32697,1200.4374,824.12976,1297.667,807.1235,1368.2798,919.5385,1108.3862,957.3546,1166.8157,935.2412,1229.966,905.6329,1291.6788,peace
292.87253,258.13107,281.76556,260.50452,280.66266,257.3688,373.89597,250.66931,320.73544,245.3618,329.77316,243.67314,331.3632,253.65692,391.87912,245.75243,350.0425,235.67813,345.01624,227.04457,339.86545,no_gesture
702.266,715.2703,601.9103,726.4885,555.35657,758.3204,965.40375,721.2313,744.8804,728.8047,699.5171,734.18896,674.4916,777.0681,983.4683,771.93146,825.0647,771.1975,756.9839,745.67816,706.1377,peace
257.24622,291.26685,245.55707,299.51404,241.20241,285.30713,338.37808,287.5349,272.65576,285.56555,272.45074,289.68155,274.40283,288.6697,357.48358,290.64975,313.4688,290.15433,294.3158,290.5068,280.501,no_gesture
286.29675,257.75684,282.26144,269.80225,292.61273,257.62225,344.17224,253.82178,306.74023,261.11627,315.53323,271.12518,328.43008,272.15268,368.01334,270.22412,341.50598,265.5966,334.9812,259.14734,332.78656,no_gesture
268.6439,265.30643,271.9562,278.54044,278.19897,271.531,354.81552,263.08798,292.48215,266.67572,303.88504,276.21747,309.14032,282.96686,376.0359,276.30533,327.30844,279.10068,322.43964,282.47058,320.6483,no_gesture
173.9202,380.19458,179.39317,380.12073,175.92935,367.57092,194.8705,374.2073,179.03732,367.7619,194.35527,360.78903,197.90353,374.51276,198.38759,385.50388,189.27852,385.19843,189.51149,375.2699,186.7718,no_gesture
752.69293,669.67126,668.00586,679.7048,610.56976,717.46484,939.2865,691.0474,789.82635,675.7737,739.9835,682.12256,700.4962,738.56744,984.4301,735.07556,877.0744,722.85785,810.74866,706.0992,757.4075,peace
721.20886,708.2031,730.8935,739.1631,753.6406,671.1811,887.919,676.9685,756.7035,691.3407,816.6345,700.3972,834.484,667.0806,928.626,691.35754,853.61414,709.9686,856.54614,714.7731,854.32367,peace
246.75871,273.61652,218.49007,277.28397,211.6343,270.91077,328.0854,269.416,255.13763,267.1396,246.8109,270.0732,248.4918,264.05414,349.10193,262.39883,295.9292,263.06744,273.04233,260.94797,258.35773,no_gesture
300.0955,613.0531,305.0023,635.6784,314.32986,647.355,361.17365,616.4248,320.27048,633.86115,327.5357,660.5671,335.39868,670.8091,376.95593,660.54663,343.75916,674.25525,335.14465,680.2819,332.26633,peace
273.95825,245.66219,264.77368,253.058,268.10605,256.74478,349.8327,247.76866,284.9703,242.0456,287.63214,239.8107,290.85815,258.0121,360.47827,252.35565,312.88538,244.4009,299.3538,231.56409,290.1104,no_gesture
674.7003,793.73004,582.3778,814.42114,528.2631,775.52814,921.6695,801.75037,718.59485,802.2033,667.31195,804.67316,620.43024,807.43256,959.3619,833.9783,794.6746,836.5908,729.26996,821.1127,680.2736,peace
880.7936,454.29706,850.83234,461.64432,833.5884,483.40567,1039.0073,472.75735,892.82043,482.92807,889.44525,490.15076,905.0909,511.43076,1073.1848,528.6847,979.79095,540.6919,925.015,535.13544,896.8766,peace
201.09253,257.60086,155.76163,263.16666,131.70279,226.77301,324.81485,244.00354,219.60773,250.47362,184.32921,258.94946,156.57198,227.27654,343.22144,234.2694,269.50156,237.28864,238.30162,241.3469,209.42946,no_gesture
196.04297,260.0534,199.41241,293.42224,226.1064,236.90408,296.9354,214.34442,222.20538,237.5674,223.45638,269.71262,244.47948,228.36992,324.77792,212.94147,266.3989,226.89995,262.06464,253.12642,266.9908,no_gesture
134.99565,376.9992,121.3863,383.46994,116.80697,361.47818,170.47095,369.6566,141.16074,368.6307,135.18393,372.108,134.82875,360.70355,181.09464,368.41495,156.89058,367.73105,142.60869,361.19806,133.83357,no_gesture
782.29,438.1768,789.21136,439.32742,804.008,435.7221,952.4267,436.26163,829.22095,438.21143,887.77045,437.66995,934.1458,442.9381,1014.7751,449.46396,922.37036,454.32275,904.4558,447.71573,895.9307,peace
773.45514,653.5118,764.7979,654.9117,752.4727,701.53564,996.0554,652.4198,848.1935,642.759,871.0059,634.4016,888.76196,705.7102,1045.1517,671.9656,917.81506,659.27954,892.26416,635.69104,883.76276,peace
473.40875,402.27536,461.87482,414.6886,471.84326,405.3636,551.6097,392.68143,478.92212,397.915,474.27448,400.58755,487.50223,415.02057,562.6843,405.64777,499.3867,405.25558,469.21756,395.27795,455.74646,peace
708.54364,737.22614,700.6934,760.1617,714.85785,747.3154,896.9718,679.8701,729.04626,688.12946,775.79346,708.1562,809.662,736.92957,920.5552,687.36865,769.1311,691.3521,761.2958,696.49005,771.0562,peace
797.2995,568.95544,958.4581,580.7793,1084.1688,812.1698,826.8376,595.7025,795.371,526.9591,931.9204,536.77136,1049.6973,754.7946,817.2793,553.40204,771.976,488.98157,890.44226,496.98224,1001.2547,peace
764.53766,699.3099,773.803,719.7606,788.76917,704.72736,945.92224,705.1294,822.9173,716.2165,853.379,727.5822,876.1372,714.72723,1010.10016,734.31854,907.84784,751.0289,885.48175,747.75336,871.5782,peace
778.16504,765.8919,765.2526,788.15094,770.17554,739.3686,974.4051,770.02136,831.9946,775.2918,849.4042,780.3706,858.67957,771.63715,1041.136,797.0066,919.0654,788.78503,880.7055,765.0904,852.57007,peace
174.78761,329.71063,149.50465,336.73978,147.09616,340.03497,230.80783,327.62848,178.18147,320.514,166.88028,320.0114,167.59921,337.6141,236.26024,335.7773,201.85129,325.0066,182.9181,308.57672,175.54024,peace
218.73161,253.90587,160.53291,255.94048,130.1462,222.73294,329.91135,251.0979,234.97862,253.53235,181.79036,252.86127,137.09142,225.96289,346.84375,254.55368,276.0003,256.39728,229.62714,252.95634,188.73204,no_gesture
497.73654,465.0833,458.43198,480.0884,434.49307,492.56915,622.5339,471.173,522.83484,459.86447,498.08127,463.65305,485.02164,501.09137,652.8799,486.36157,572.7731,477.15106,536.11584,467.35843,515.19995,peace
262.47,254.8646,229.86166,263.45712,211.43515,263.85684,358.18695,250.49321,283.40588,247.95856,263.7629,252.30898,244.27005,266.95276,380.2052,258.3556,326.91513,253.45653,293.63025,248.8755,263.9214,no_gesture
272.62967,244.50735,269.01553,253.30226,273.57596,283.78387,356.2194,257.46768,296.06577,255.62471,303.24673,264.2949,311.63586,300.23883,376.09122,279.33054,327.67868,270.22174,318.19373,267.247,314.41568,no_gesture
280.16693,261.9998,248.30264,262.80273,234.80414,279.62088,361.3173,273.96802,301.9757,279.1818,294.487,284.9665,296.74738,293.46066,381.1691,288.40244,330.97882,293.83563,314.09442,294.32413,309.3074,no_gesture
249.85822,277.99332,224.97394,285.60812,208.51158,274.57574,334.22162,290.38144,249.17001,286.16,241.14146,286.88016,232.38622,288.34412,335.39743,300.80637,267.31216,297.33206,247.51277,291.45932,230.4873,no_gesture
271.82187,153.51376,269.51938,158.34337,276.71683,160.28795,347.55655,152.45045,292.6962,153.8887,303.77353,158.48766,311.80005,160.598,372.2671,159.50969,331.56885,159.47566,316.08762,158.61357,306.37384,no_gesture
253.56474,259.73187,198.99695,272.22958,165.05775,272.01694,386.95786,315.35513,292.77383,341.01105,252.89073,360.92426,220.5593,308.0334,414.13763,350.32028,345.64185,371.72583,319.5188,387.18735,295.9136,no_gesture
269.4661,296.1851,268.0364,306.40714,270.39343,290.14636,337.65878,295.28046,282.39413,298.84564,289.83212,298.53552,293.51257,301.20193,355.0083,308.98315,321.72794,315.73724,305.12027,314.58032,292.457,no_gesture
897.9024,715.3372,936.7678,722.60864,969.5301,719.8778,988.2999,704.7286,940.46765,699.5954,1014.6004,699.68744,1085.6987,739.87085,1040.1512,733.4165,977.8572,746.1757,990.11206,744.9054,1024.1578,peace
183.33707,263.6087,154.87671,279.46045,167.40741,238.38643,315.34055,275.9777,209.34613,287.7576,181.69649,296.5343,187.90703,258.2674,338.27792,289.85342,251.43063,300.18036,215.90866,303.92407,209.64665,no_gesture
328.731,184.08073,334.2916,183.64275,348.8102,203.69865,358.27142,183.45839,335.7865,174.1095,359.185,170.1729,385.6227,206.6725,371.596,190.46614,343.9051,178.19424,351.76965,166.74901,367.9925,no_gesture
304.95856,224.39847,312.2611,228.05673,317.98282,270.06393,349.97604,238.69426,319.81686,228.48439,330.2929,229.74884,339.77164,279.45053,369.45398,255.00786,340.42502,240.32085,334.8858,230.43544,334.33835,no_gesture
222.54279,304.5434,221.56111,328.60806,241.86655,236.91447,334.71823,279.22928,266.79202,309.55457,265.05078,327.78128,273.9452,254.66063,371.09583,293.28506,331.91138,311.20605,326.6771,317.59567,325.94022,no_gesture
709.18207,746.17426,771.3715,762.8612,817.55347,736.85876,865.4309,758.93463,748.677,769.8128,830.9013,778.8964,870.0207,773.4383,903.8652,807.8086,826.24475,811.37366,831.32385,797.826,822.6103,peace
259.45566,303.97314,216.20291,307.51584,198.2536,263.70117,327.83798,281.259,261.9907,285.7384,234.5989,290.9819,219.43861,245.5764,336.29373,259.78583,287.68945,268.0295,262.34726,272.153,248.25334,no_gesture
817.32104,723.7708,827.52045,742.33453,833.395,749.047,992.7793,726.83575,876.1185,717.7385,901.0798,723.13885,919.1172,766.9215,1042.7708,741.6861,951.53064,734.7492,932.2373,730.73346,918.6066,peace
701.9062,683.25336,669.377,690.0889,674.0852,737.71124,849.5335,702.19836,716.9523,661.70105,733.3174,656.781,756.05347,746.39734,873.762,734.6882,754.4962,711.091,727.1587,692.54047,716.2014,peace
221.66783,350.4118,235.02318,354.68875,249.02296,383.2294,228.63246,360.56107,224.19028,345.02814,246.1576,339.61536,269.24133,399.96054,232.39235,390.6845,225.7067,381.71014,233.96362,375.46457,243.37262,no_gesture
836.0789,757.9275,848.02386,777.1073,870.37726,767.1451,1010.08887,760.8949,892.7677,780.99634,914.20447,798.5299,938.59766,819.31616,1062.471,811.79004,954.9404,828.05334,927.66223,824.4453,911.41,peace
270.4942,629.7712,249.88469,649.2961,239.06291,631.2342,336.2504,622.55426,281.6195,634.8896,267.00565,648.6288,257.70477,649.9923,354.25748,663.14484,303.71323,655.10925,278.42963,633.9401,264.69666,peace
237.13861,323.44608,240.3788,327.8554,261.8069,267.27615,357.82053,336.81332,290.86908,353.8747,292.80673,352.20425,311.60217,306.25406,407.98404,357.61838,353.11517,370.01367,345.9773,366.56216,351.3955,no_gesture
704.1676,832.954,733.7204,870.6274,748.6573,814.3493,894.47095,836.0696,727.05255,854.3132,782.5098,871.7871,824.9249,880.0958,927.9709,886.7846,813.83264,894.3152,816.28015,903.0023,805.6653,peace
